id,class
7598,6
30969,1
4940,5
16311,3
54809,1
49037,1
19711,8
41353,0
17153,2
51879,7
33490,8
36417,6
47337,7
25980,0
49939,0
39047,7
49407,8
2671,3
17605,1
47719,8
45375,2
6991,0
31944,5
34849,1
42083,3
20065,2
11426,7
35762,8
8563,9
34409,4
23636,4
20170,9
55848,7
56888,7
35572,2
57465,7
40206,2
54164,1
29507,6
35746,0
13083,8
33500,3
23407,5
19393,9
11936,5
32761,4
24471,4
55588,0
46400,2
56703,9
22470,5
50896,9
39473,5
36040,0
6208,1
3384,5
37933,8
26332,9
9916,3
25568,8
46675,5
50953,2
1690,5
35600,1
46318,9
41324,7
57848,5
49388,9
19521,4
44131,1
33094,2
2593,8
58331,9
22056,2
8521,5
25944,6
13909,3
14429,2
324,7
37179,1
12862,5
39814,3
33845,3
28010,8
54517,9
25844,4
13080,1
42833,8
8761,8
11631,5
6498,8
32255,6
18366,5
33739,0
50856,6
14522,7
54766,9
27839,9
24265,0
54879,3
16757,1
50060,5
46154,8
30502,7
26185,9
30640,2
3607,2
57214,0
38043,0
16154,8
50738,8
19943,4
52236,9
8264,3
46877,4
20211,4
33527,7
34530,4
12497,0
5959,7
12271,6
48170,7
11033,2
49760,5
34173,1
12890,8
7077,4
21040,9
25953,0
40629,8
32610,3
36035,9
53980,1
18745,4
47746,3
1970,5
9966,0
53705,0
18753,7
57589,4
38403,2
45120,9
48607,0
4358,7
34642,3
58109,7
25776,8
27550,0
16759,1
31683,0
58930,5
622,5
25856,4
46247,3
36911,3
10627,1
4963,6
14005,2
32350,9
19604,0
8589,1
50480,0
12963,8
37081,1
35522,3
34333,3
54389,9
5814,1
26955,6
31823,2
18774,8
18476,5
30009,0
59815,3
34124,6
375,2
39919,2
36125,6
47258,2
59152,2
17246,2
383,9
45851,6
35065,9
56414,9
20808,6
31134,1
13088,9
40052,1
34606,2
13805,9
36992,1
41637,1
55691,9
21485,6
40382,3
20804,5
40705,2
13841,4
55264,8
58172,2
9413,3
15317,6
1355,9
43777,9
38452,8
35305,6
1864,5
20897,4
19498,4
50201,3
21245,9
13437,9
28218,2
6126,2
30722,7
22480,4
41090,1
53868,9
13457,5
45882,8
38521,7
39907,3
54522,7
10490,8
48359,6
36312,0
11014,0
2423,3
28790,7
45844,7
49735,2
54089,0
5511,3
41383,0
47929,7
17599,1
35021,8
56636,8
38762,5
36310,6
47793,7
4169,4
40319,1
28489,0
12573,0
47494,5
19111,4
23249,5
46356,7
40281,3
43026,4
30698,9
2724,4
16356,5
53480,3
47480,0
11865,2
51857,6
27980,4
47538,8
22708,3
4891,3
36016,2
51256,2
10937,4
20523,6
29976,1
36906,9
43441,2
44013,4
50668,7
27616,8
25255,4
57842,6
15657,9
12042,1
32203,3
20830,9
49772,6
23541,0
17966,3
41691,4
43110,8
25423,5
7132,3
21965,8
12267,4
31561,9
15521,4
15390,5
13329,7
48211,2
37969,2
46451,4
47996,4
47151,8
46760,2
54063,5
18662,2
17480,2
42571,6
4592,7
55797,6
10895,8
28368,9
6610,5
11835,1
59132,6
23676,5
21320,3
235,3
14548,3
1466,6
2295,6
21100,6
32137,3
22527,7
19499,4
31422,2
28285,2
39301,3
56713,9
13360,5
48937,4
12650,5
2657,6
47779,4
22946,3
53582,4
33710,7
12578,1
27751,1
11419,4
38350,7
6833,4
28814,0
17420,7
57932,3
58557,1
5465,7
24783,3
27132,3
15021,8
51683,7
7592,5
18312,6
52130,0
43447,8
34490,6
35624,4
52565,3
43677,3
58506,6
32911,4
18731,9
38710,4
50487,2
24958,1
32635,1
14485,5
28270,7
41093,4
26808,4
18179,1
56373,6
28354,9
45904,2
8089,0
10391,4
29591,9
53890,2
20938,8
25411,5
11358,1
9867,4
14808,8
7701,3
19598,1
17818,8
48145,6
43986,8
38157,0
51561,3
4587,6
20411,2
8001,6
31205,8
48079,1
8330,1
9666,0
29210,7
53178,1
24063,3
13899,8
56635,0
36071,1
25542,0
30326,4
5869,9
57291,3
12695,5
8384,6
42048,9
52795,9
15262,2
56050,0
1571,0
24160,8
32633,6
13206,0
50278,7
52493,8
53606,6
59918,0
13443,4
41551,7
45136,2
12575,0
5301,1
42086,9
23812,3
55898,4
9479,2
9462,5
20083,1
53453,3
50160,6
2188,1
27257,0
42658,0
24645,0
34672,3
793,9
37749,5
18710,8
8311,6
55007,9
36938,4
29644,6
16922,3
32094,4
59632,6
19522,4
32018,8
38664,1
11925,9
32999,6
32783,6
56746,6
20705,3
52574,2
34931,3
39565,3
3380,1
30362,3
22963,3
33019,8
6842,9
57422,4
35406,5
5595,9
7427,0
31224,4
25033,3
6673,6
58425,7
42461,7
5140,8
6732,6
32085,1
30753,9
39009,7
59802,7
19342,3
13525,2
59969,9
33274,2
1413,5
29292,9
15818,7
11040,4
38110,0
7074,1
55738,6
44332,4
49711,6
33251,8
47115,5
39022,2
6657,6
54037,7
15349,9
676,1
17674,9
6573,8
53621,6
8434,5
57941,3
40623,5
23062,9
20466,7
23285,9
33828,3
38436,1
4616,4
11988,4
28716,3
45471,1
56193,8
30190,7
5195,4
52052,7
16591,1
50593,9
6350,3
12860,2
9877,0
11943,1
28003,8
46070,3
55669,2
38965,1
51949,1
26701,8
24390,2
49178,6
37928,3
4665,5
17996,6
16915,7
32681,7
41452,6
15817,8
39519,8
58122,8
29032,7
46061,3
30255,0
722,5
10555,1
5554,6
20546,9
20213,3
59605,0
58780,4
47019,1
19695,3
7340,7
16490,5
52871,3
29909,1
38839,2
17772,7
9,4
14607,9
9843,7
19895,7
41962,9
20033,5
50014,4
20562,9
36366,5
39759,2
6085,6
55632,8
5906,7
26264,4
54462,6
21541,4
16327,2
8973,4
25979,7
2497,1
38239,3
41092,8
33365,5
32729,9
33847,0
31277,0
50655,7
1307,9
23679,0
50553,7
37661,1
30906,1
47789,6
54326,2
42385,9
26291,3
11927,6
38562,9
787,0
11246,9
10335,6
44202,8
7297,8
40481,3
40620,3
1881,2
37111,9
45756,9
35156,3
27653,6
46715,6
9850,2
36741,0
31054,6
1919,7
22646,0
25297,6
231,1
30506,4
35711,7
34479,2
8081,4
50010,5
27453,7
24822,4
35161,2
57382,4
50730,7
18880,1
45868,2
11266,7
24091,6
30397,8
31332,1
27307,0
51405,5
47916,6
29511,8
57516,1
50801,4
18310,8
40650,6
41346,6
27710,9
57788,3
39254,7
16245,6
55560,7
39984,1
58742,9
27394,0
22371,7
55349,5
18173,7
22839,4
41957,5
40110,8
24878,7
40298,3
49287,3
6759,4
6168,2
5949,8
38585,1
33265,4
52682,4
22773,8
13102,1
20843,0
823,8
31398,7
28829,6
31907,6
24483,1
49969,6
21875,4
43711,3
50842,1
39325,3
52999,5
9331,1
37209,3
13055,8
2994,1
39802,9
56537,1
54459,0
42438,9
11245,9
31709,2
285,9
39551,4
55409,7
22093,1
5604,0
44698,1
24428,6
42444,0
1950,9
12247,4
54238,2
9606,7
33842,1
24049,7
57531,9
18574,8
44564,5
22388,9
12733,5
44520,2
51143,8
15205,2
49551,7
39683,0
38882,3
44323,7
59214,9
15046,0
53631,4
2367,7
12685,6
54897,1
23111,9
10563,0
29337,1
43334,8
2369,8
10558,4
15779,0
41642,6
42956,4
54560,3
52867,1
46177,6
13150,7
50976,3
44026,9
55094,7
39231,3
27632,7
3577,6
40520,3
891,1
27047,3
9105,2
43642,2
54465,5
24895,1
57365,7
6146,0
14213,5
18945,8
36202,4
50518,0
974,9
2856,4
12141,1
57902,5
54264,4
30572,5
5943,9
12739,9
29100,5
39000,9
36829,0
10866,8
5840,1
54150,6
32875,5
11379,0
42027,6
3487,1
41805,1
45673,8
45730,1
21635,0
5724,2
6386,2
48242,7
28490,8
6276,5
24109,4
20817,1
47164,2
45987,5
30354,3
13891,9
35812,9
59046,3
14853,1
41804,4
33661,0
22098,4
57348,8
19412,9
48808,0
10606,3
57804,3
57335,8
19656,6
44409,7
34568,7
35484,8
44204,6
59679,6
28873,9
56097,8
9637,3
19884,1
5809,0
36002,6
22504,4
49679,9
21753,6
33244,0
28196,1
26075,2
21919,5
20379,4
1583,3
50477,1
17449,0
22734,5
42891,2
50515,9
47948,8
36191,4
59419,1
33436,6
50812,2
19249,4
31704,8
55698,3
21777,4
20814,0
32440,1
44793,5
27302,7
41845,4
9709,4
26568,7
41626,4
41193,1
10974,0
33263,3
31452,3
38056,1
59790,5
39914,2
45336,3
7573,4
37929,5
4975,9
18096,6
21224,9
8318,9
29967,2
32415,5
50623,6
16918,9
21744,1
59641,2
56855,4
51361,7
6263,9
22513,7
1073,4
37912,3
58561,1
10745,3
58092,7
48566,9
9440,0
18429,7
36053,4
28245,1
42682,8
14886,9
42446,0
57652,7
5699,8
17997,3
23489,6
45593,6
29542,4
58307,1
54423,8
43553,1
44334,2
6072,8
22267,1
7068,5
24672,3
27380,0
38468,7
39905,1
44616,8
17731,3
36918,5
48360,3
16848,7
45089,3
45254,1
50581,2
1646,4
58137,2
154,9
11733,7
53938,3
12266,0
33870,7
24213,2
31025,4
39394,6
3031,5
25573,3
30179,1
21077,4
8888,3
14732,6
7368,5
1526,5
10309,7
17791,4
13896,0
58477,5
1991,5
35925,1
7437,7
19585,5
18779,0
12892,8
18939,3
2644,6
50372,3
12469,6
30770,6
55204,5
57663,7
23244,6
21159,7
26669,2
24301,8
55418,4
11253,6
33165,4
28965,0
38966,4
42613,7
27945,7
25712,9
15466,2
21081,6
35562,3
393,8
58262,5
35497,6
5677,2
57423,9
40007,1
18614,8
8742,2
16973,9
37384,1
42903,9
26150,5
50997,9
7788,1
48866,7
55411,1
43483,7
45856,6
28458,3
30433,7
12998,3
45907,1
12476,5
58237,3
18917,9
40558,8
17374,2
12236,1
41554,1
8107,7
59021,9
15312,9
15022,3
42092,2
9895,1
37085,3
53029,2
21457,8
33990,9
13118,8
16565,1
56841,7
54798,3
9785,6
11961,2
20766,7
55144,3
57501,8
5970,3
48532,0
37589,5
53535,0
47327,1
13949,9
2996,0
18422,6
54673,5
6555,5
19273,1
12281,2
56164,3
41645,9
46033,4
49247,2
47318,4
4686,0
2870,1
29124,9
36149,3
50114,8
41074,2
25190,5
46852,4
35498,3
37711,3
6472,5
26704,4
21319,0
55714,1
30711,1
23798,7
50533,5
22676,4
22099,8
7120,4
55027,0
9144,6
29978,9
39922,8
40286,0
52870,5
29128,0
2761,8
8910,7
7931,7
47866,5
17035,1
11867,1
8833,2
33348,7
45808,5
58366,9
32177,9
3112,2
7520,2
51269,6
37200,1
50168,6
54471,8
29986,1
52282,6
11106,2
22091,6
25870,8
10920,2
3116,7
53856,4
24684,9
15688,2
6988,5
23261,6
51037,2
15991,9
15067,2
51805,6
41989,0
33672,2
43915,0
51336,0
24892,0
16092,5
29570,0
50700,2
15676,5
18537,7
59663,8
50550,1
49221,0
52719,8
15670,9
46629,8
5572,9
45566,6
6835,7
24409,7
29111,9
18617,4
16005,9
6423,1
49982,4
59477,0
38819,7
5341,9
9334,8
37217,6
5185,9
23458,8
35866,4
53764,9
54509,9
44993,2
28205,7
47507,4
11678,6
33619,6
34155,2
22939,6
29251,4
36065,5
39524,7
56360,5
6147,7
13814,7
29444,4
13034,9
20744,6
2797,9
46395,8
49618,8
28165,0
8633,1
29264,5
28154,2
47032,6
27092,0
21346,5
3519,9
29750,0
11446,2
49476,5
14218,5
14373,2
10447,8
3574,2
26073,0
54713,9
58085,5
30467,8
24909,8
51437,8
56579,2
53730,8
2393,1
954,7
8980,7
42161,3
13527,2
51135,4
54770,4
33496,0
52678,6
6355,6
54764,0
57626,2
12389,9
43002,2
45804,7
19761,6
8868,6
19101,3
2375,1
57356,0
19804,1
29196,4
34919,0
22728,3
6219,6
33986,3
39270,1
18538,0
45382,7
31169,1
50310,0
9924,8
17891,4
21554,1
44618,9
33821,2
23500,6
34980,1
21345,6
41424,1
35725,4
26866,3
11747,3
50092,6
16079,7
43489,7
55183,2
59893,4
11356,5
19333,3
28289,2
38587,8
18992,3
9563,1
40885,4
15532,8
57952,3
13565,6
37548,5
36080,9
36403,6
25448,1
52685,6
18820,9
54472,7
3655,3
416,1
8769,4
56187,4
38200,0
27046,6
9988,7
29619,2
49079,5
26342,6
18649,1
36732,3
23175,4
49092,4
39401,7
6879,4
44644,6
55897,6
48376,4
32887,1
8786,3
27869,2
24051,8
1552,9
35399,1
6020,1
20415,4
31378,4
44641,9
12747,3
37591,7
58874,3
21927,5
47056,9
26317,1
9539,5
28004,7
13446,4
49406,3
1337,6
45646,8
2618,7
49258,6
20781,6
28046,5
10400,5
16580,9
24572,7
47038,8
47207,3
4240,4
36674,4
40122,0
14423,6
57349,0
21404,6
2857,5
52062,6
57650,0
6570,1
15359,4
14063,2
522,7
419,9
7965,4
47879,7
8127,9
9908,7
26143,5
38476,8
53050,5
38362,5
49927,1
3907,5
53803,3
22008,0
11152,1
33305,6
38359,2
2664,2
33938,2
48822,2
19770,0
29252,4
4413,5
26912,6
12893,5
57884,7
15364,8
22587,3
39421,2
1117,6
56785,2
1737,3
1961,5
50244,7
58947,4
59159,4
11055,5
13236,4
40432,5
33945,0
5063,9
25246,2
37468,3
2109,4
59648,8
16188,6
11171,3
4072,6
10594,4
17866,7
53079,8
40186,7
55467,7
38681,6
31442,5
31177,2
51881,8
38467,9
55615,6
59282,3
33142,0
4080,2
45829,7
16140,2
21176,3
51511,5
57994,6
21210,5
45087,1
30135,9
10502,2
40736,5
27977,3
14758,1
22870,7
42164,7
22084,6
20408,8
59402,8
29926,0
6250,7
47307,7
47977,1
17932,0
14583,6
31020,0
893,2
41943,3
33034,6
8751,9
6698,1
25685,3
2911,9
19058,1
29420,0
1504,6
29626,2
53947,5
52675,1
31353,9
14600,7
36814,1
46139,0
28400,6
10587,4
52926,7
17299,4
16714,1
16745,5
59125,6
30560,7
19625,7
25509,3
57594,3
19923,4
2770,0
46161,9
39851,3
13995,6
34085,3
14112,2
51735,2
11965,4
2864,0
59138,7
22490,1
50387,6
41784,1
32561,2
57025,5
50175,3
706,4
3318,3
2787,9
55971,7
9558,4
36379,4
41611,8
29793,6
942,7
23740,1
22746,5
5920,6
55917,0
41669,1
46857,3
39472,9
32204,1
43067,3
1524,5
53746,1
32867,0
6620,8
1876,0
39853,2
11677,1
17268,4
28133,1
18122,7
1972,2
576,4
1541,4
19913,9
47887,0
11406,8
31210,7
37682,9
58007,6
19853,4
7024,5
55234,8
35145,8
37558,5
57523,3
5442,3
48995,3
35122,3
53307,4
57257,8
37904,2
34090,9
15356,1
9822,0
28005,9
19292,0
43501,8
9557,8
27933,1
47391,1
54230,5
38985,1
38566,8
43073,4
49167,1
27261,3
16797,8
49904,9
51481,6
42220,3
35071,2
53018,1
52946,6
19917,1
32616,5
17335,0
6438,9
32690,0
8221,8
49589,3
14484,2
44209,2
10681,9
34596,4
11895,1
44417,7
49126,8
58813,4
7295,3
51682,2
1294,8
1234,3
1113,6
2983,4
15244,9
40693,1
7898,1
4908,5
32882,9
920,1
27620,0
36682,1
5118,4
49351,0
1529,3
45059,7
55101,4
47317,8
18398,4
4009,0
48330,9
41023,5
50677,5
40038,0
16394,7
54609,0
59764,8
18325,3
33921,0
4863,7
3781,9
49206,4
6626,2
2444,8
49472,7
7137,5
6829,5
786,7
30860,2
28662,8
14625,8
12657,1
59864,1
40318,2
45194,8
32946,0
9020,8
47528,5
54820,6
31092,2
49268,0
4688,0
50617,0
2255,1
58497,7
24223,8
19659,5
37530,4
42693,2
23165,3
48860,1
17498,4
38349,7
17820,3
25713,6
11438,2
12873,4
55308,2
48870,4
19271,2
23767,7
12229,5
8173,5
22775,6
57020,0
11026,0
7577,6
11915,6
16894,6
3320,3
2550,2
23964,8
20484,4
23816,9
53594,1
31181,1
50521,2
12612,4
58094,7
4293,2
5438,2
42765,1
17784,8
56209,7
15072,9
31523,7
28550,7
36335,2
14919,0
17114,7
26215,9
51335,7
31671,7
26512,9
1443,0
54907,6
1137,0
11967,4
34774,7
38791,8
17070,2
54175,4
308,2
56792,9
24955,6
14155,6
48919,4
23030,1
11058,1
4912,9
59279,7
24065,8
18150,8
5545,2
23280,1
49161,6
28993,0
20659,1
5641,0
53706,6
37894,5
43750,9
6575,1
21280,8
7839,2
36302,7
7686,7
10194,2
14740,4
35935,6
20224,2
32305,6
28945,0
43837,5
6598,4
52454,1
54054,8
58260,1
15101,3
16360,9
41393,8
8831,2
25878,4
14234,1
53440,8
22735,1
9369,8
9132,9
55086,7
7325,0
4969,5
34373,1
53879,2
10328,3
13668,9
3923,3
38382,8
45892,9
42483,0
26142,1
24890,5
22740,7
26682,9
32050,6
40939,8
27589,3
15136,5
9986,0
35171,5
49535,0
46764,8
27055,4
2526,0
30623,9
49689,5
49301,7
4442,2
39331,9
42547,4
43975,2
43963,0
24337,9
49799,7
31388,2
43716,5
24116,2
36490,1
23598,0
9896,9
54877,2
26233,9
21472,4
24052,4
20332,1
19254,9
5355,1
25217,2
42756,5
38254,5
9721,2
6806,8
31649,5
50975,3
10142,9
40668,7
44425,2
53538,5
57478,2
24103,0
23835,1
25201,7
28877,1
17957,8
2726,3
57733,4
14595,1
7056,9
12979,7
22391,2
24078,0
22619,3
9598,7
41756,0
44715,6
25830,7
21367,7
58863,6
24946,9
59130,2
28264,3
39235,3
18514,2
39983,4
48347,9
44758,2
6662,3
16895,2
47804,2
7737,7
15130,0
25684,6
7871,8
38289,0
5913,6
9248,2
45365,3
10378,1
50626,8
32238,4
15793,3
43085,1
33080,3
33957,7
23634,3
25799,8
18797,9
16446,5
8936,3
56805,6
10647,3
51983,2
17937,8
18225,3
20918,9
15781,5
2160,0
49085,0
50701,9
15149,8
14931,9
29915,5
4555,9
1316,9
24904,1
11450,8
37663,0
50467,9
45411,7
13225,3
51841,8
52844,6
7389,6
2360,4
29841,9
31618,5
13233,0
41769,7
46687,2
49367,5
24127,6
36768,2
2170,8
42404,1
44018,5
37270,5
17765,8
28275,2
40426,4
43414,7
57270,2
1626,0
38457,9
37645,4
17699,3
33624,3
52314,5
53449,4
36508,5
54010,0
18894,7
14012,0
18507,0
6327,2
37807,5
41264,2
5528,2
25275,8
18822,5
41701,9
41063,5
12510,1
43271,8
7291,6
25615,7
34686,6
26106,4
47387,8
6450,3
56723,4
18761,1
32856,2
58298,3
17528,6
38802,0
40354,4
16535,6
54538,9
4071,2
36066,8
28507,6
22583,0
36585,8
10236,4
44240,3
7860,1
13403,3
4393,7
4079,6
44078,6
49131,1
52459,5
17252,6
48943,1
50576,2
59268,4
57223,1
25591,2
52697,3
53666,7
37779,9
12585,2
45925,9
56631,2
40817,0
1506,6
36507,9
21315,8
43476,3
33593,2
23039,2
4532,0
29304,3
1891,7
20528,5
17121,8
48207,0
10088,9
25363,7
21971,0
8321,9
44348,9
35449,0
36506,0
33799,1
4557,1
48336,3
5447,7
774,2
12723,0
13733,1
47421,8
59651,0
43143,7
40287,1
28161,5
28843,4
47671,9
20844,3
51764,5
57724,4
25796,8
19849,5
53782,8
36564,0
40560,6
52403,2
53134,4
764,9
8953,9
23932,7
1982,7
47492,6
19340,4
2845,8
44137,4
8237,7
45478,6
56437,3
23502,9
4702,6
10048,1
16161,6
46322,5
34676,7
1254,8
13520,4
16190,3
27150,2
59426,5
3955,1
2578,4
35023,2
5408,3
2129,4
18448,9
36050,9
51595,9
37474,9
11463,4
11909,9
407,5
56679,7
35880,1
54061,1
14619,3
418,8
32062,0
4351,1
33519,8
37746,3
31560,7
22616,6
16935,7
51215,0
19922,4
5085,4
15095,1
9626,4
4090,6
51624,6
42460,1
35656,4
23536,0
34561,5
27631,0
24335,5
53940,0
48810,6
11584,0
4596,5
46739,8
44149,2
44755,6
46419,7
39606,0
34266,4
27818,5
24873,7
38933,6
6903,6
20479,5
39018,1
41209,1
34280,9
19623,1
51044,0
39173,1
54943,0
8739,0
41361,6
58445,8
27074,9
2006,9
35684,6
40482,1
56428,8
31665,2
17457,1
31635,2
31063,2
1992,4
9733,0
5697,0
41993,4
52067,8
17349,0
16833,8
25543,7
47947,1
58796,9
6181,1
46289,0
56461,5
50827,1
42614,0
22930,2
19124,8
13842,7
7463,3
10512,6
58242,9
6183,1
41098,4
45223,8
41568,4
59194,9
17331,1
30529,4
37353,7
44005,7
56833,4
31613,6
33518,6
20371,0
18073,0
16610,1
56132,7
35667,0
36132,3
731,3
58628,2
39425,9
58706,5
16224,1
800,9
28561,3
41477,6
39880,7
50588,6
29589,8
25038,2
38883,5
32369,4
45094,2
33933,0
39584,4
19560,9
45412,2
33927,6
14743,9
28744,2
44726,7
30088,0
38170,2
12070,4
52801,2
19860,9
52593,0
396,5
46968,5
49307,3
24023,6
4486,1
6719,3
14483,5
29083,1
22679,5
24183,1
38129,3
35921,8
18892,0
56058,7
48000,4
46778,9
8565,2
43603,5
46567,6
1447,2
28576,6
19584,0
28709,3
38617,2
1389,6
56019,8
12665,0
24009,9
42879,9
53276,9
8839,1
18090,5
17466,0
4069,1
56878,6
52012,8
10313,4
15267,8
30140,1
41780,4
47829,7
17177,7
20232,1
41946,2
55697,8
29955,5
11979,3
36442,1
49006,3
8539,4
26550,3
14653,2
46130,3
25489,6
2622,5
18765,3
50528,9
11009,4
35002,9
34770,8
42654,2
16421,9
26172,4
41680,4
42677,3
23912,5
33900,4
38940,5
11710,3
40438,1
305,7
50716,2
43973,6
58208,4
10652,5
48624,2
42680,5
12600,9
52923,9
50828,0
170,9
44129,9
21819,5
4961,5
33684,1
39385,6
58283,8
44042,7
38179,0
11608,1
34262,0
28424,9
34792,1
51767,1
7982,3
51466,0
43018,8
10653,5
55160,4
49521,1
58846,5
29065,5
32498,4
8164,3
4935,2
19212,9
18697,9
38068,2
20983,0
32715,9
1799,3
23623,4
30646,9
6983,5
58711,3
51616,3
48007,8
59235,8
15832,9
25117,8
53319,0
59865,8
1621,8
59472,0
26522,2
1711,2
51478,0
6522,3
7422,3
36382,1
31925,3
51260,3
11064,5
12921,7
20158,7
42226,8
13726,0
9327,7
22208,0
2304,5
1930,0
38449,1
45028,2
45923,8
51900,1
34350,6
36920,9
25548,2
17074,4
17357,4
46259,2
26023,8
28738,1
1409,3
293,0
48411,1
11945,0
43656,8
56689,1
33772,3
45121,4
37800,4
15651,3
49896,3
41654,6
32924,7
28559,2
51449,4
8947,6
17703,7
54530,3
30309,2
45751,4
35430,1
27585,1
27486,3
28566,2
24024,0
29259,8
12187,4
50943,7
3778,0
22143,0
27685,6
10533,7
36181,9
37560,2
6559,3
63,0
17215,4
20782,6
56138,1
14137,0
7164,0
58200,3
47863,9
25698,9
58027,6
56036,5
13626,8
12789,9
18859,9
3968,8
30948,0
53239,2
17355,3
12146,5
25571,2
9862,2
826,9
616,4
20567,9
13979,8
24874,4
15846,2
18724,4
23707,6
46593,2
39203,2
27563,8
35454,2
35788,8
14348,7
4751,1
24477,7
11534,7
5551,5
1839,1
31057,9
36044,9
58234,1
10324,7
53269,2
46001,2
57304,8
34851,2
45651,1
22508,5
47294,0
12722,1
57709,4
27835,3
29855,7
15296,2
13709,6
3076,9
37182,1
46784,9
29871,5
8222,1
636,7
53951,9
38500,4
42687,5
58956,4
27196,4
27158,7
24140,7
44945,8
41127,5
21376,1
34449,4
45108,3
36711,1
55237,7
19841,1
26525,9
33553,5
45334,5
33886,6
5821,7
45112,0
17690,4
38395,9
4158,9
7993,1
59325,9
59664,7
55874,3
22803,6
20436,2
56047,3
56035,6
43231,4
55141,4
46335,1
143,2
9104,2
41835,2
21200,1
21294,6
22923,8
12606,6
32854,2
43567,1
52260,4
38099,0
55487,0
35094,1
4803,8
5296,8
38451,3
57096,2
39168,2
29034,0
30451,8
33585,6
27373,7
11897,9
56393,7
1343,7
4848,8
57921,7
39255,4
7440,1
25451,1
2517,2
26055,0
39077,1
10086,7
18713,2
17980,6
50966,2
37840,4
12241,1
45135,3
6851,1
55500,1
4770,6
37391,9
2019,2
49173,6
54033,2
16298,2
1751,9
41058,9
44924,5
6817,4
56174,0
35517,6
27806,0
18758,1
43676,5
45444,1
10102,9
32219,6
45509,3
42646,7
30744,6
40529,4
43005,7
29188,2
12975,6
1248,4
54377,3
14277,7
49635,7
26978,5
31786,9
43868,3
34964,2
14750,7
5401,4
24971,2
49930,6
36896,5
57851,7
17702,9
33126,9
17665,5
33740,4
47051,8
38340,1
32271,9
52504,6
38341,3
59115,7
44081,9
16427,3
47878,9
46499,1
34558,2
41764,8
33548,6
56738,3
45061,0
5715,2
28117,7
6338,6
43928,4
18584,3
25280,9
56920,7
22768,4
23137,5
3827,9
11920,0
52214,9
55381,2
42477,3
37320,2
18296,9
45465,9
24388,0
23973,1
46261,9
17785,9
59994,1
57117,0
444,2
42354,7
24608,5
45074,9
56938,5
42634,0
13700,1
8402,1
14517,2
24977,4
35006,1
38948,8
46767,8
39718,9
6783,1
7753,0
48693,8
51061,0
32686,5
49652,5
25824,9
34893,3
5674,0
26933,7
23493,1
15550,1
18520,6
28568,1
27126,8
23143,8
38443,9
21060,1
52045,0
6950,9
10858,4
10037,6
48193,3
2336,1
16755,3
13160,1
49314,2
33926,4
56018,9
36195,6
28151,0
48119,1
13789,7
58206,0
35513,4
45208,8
7007,1
56070,8
52275,6
11403,0
22972,1
55346,7
8643,3
25590,3
41176,7
18607,4
16733,5
6919,2
29611,2
27574,7
55114,9
31023,8
44127,0
54692,1
25066,5
3641,7
44487,8
10031,3
16798,8
111,3
46827,8
52374,6
46837,0
51418,2
14129,6
43382,7
21538,6
45861,1
23109,8
22268,5
8247,0
25846,4
21981,9
51765,7
633,0
38725,8
13584,1
36093,3
21764,6
28870,6
58909,1
53302,7
2203,3
58784,0
32169,2
33439,8
27139,5
35103,8
22955,7
35992,2
24730,5
35677,9
34282,1
48273,1
52597,0
59571,1
1148,1
45118,5
43766,5
30639,1
4966,3
50957,4
18925,5
21754,5
10434,5
40959,5
52684,2
33834,7
16495,1
37393,1
36693,2
2446,1
6752,7
55711,9
48839,6
44440,3
32088,4
45901,7
27224,5
5864,1
59203,0
47580,1
32149,9
34516,7
52811,1
194,4
12315,9
47641,5
6647,1
31508,2
7555,2
56981,6
129,6
58471,5
11288,8
51656,8
11694,0
46075,3
6810,4
49379,4
58695,6
15040,2
42942,6
17556,6
53105,2
23998,9
27768,2
4608,0
1675,3
58630,4
47904,1
54339,3
57711,1
3786,9
23690,5
9382,7
51610,5
51625,4
32566,5
9176,9
51203,7
13020,6
17430,1
3415,3
6366,1
21188,8
5561,6
24778,5
11478,8
15298,4
30583,9
19219,5
33214,0
17198,4
47372,0
39034,9
59698,2
5698,0
44213,4
36406,3
53161,8
58484,9
46482,6
29672,9
30894,1
44772,7
52535,9
21780,0
45422,0
36245,5
17451,4
6560,4
19950,3
3255,7
39895,9
11734,8
53019,2
49054,3
4295,3
23529,4
14264,2
23867,9
9321,4
12406,9
40376,2
19197,6
52587,7
29669,1
59024,9
20565,3
41289,1
44089,1
23433,7
49246,1
33337,8
7740,5
59307,3
30218,1
38048,9
3149,1
46113,1
37996,3
27433,4
8048,3
40183,2
12881,3
51836,1
27291,5
53498,1
4560,6
5969,4
11524,3
20260,7
29158,3
11593,9
49330,7
46144,0
2317,4
27661,9
32534,1
7913,7
19796,0
19152,2
4388,8
33887,6
29519,2
8504,5
18059,3
43366,0
25479,4
34314,7
52334,1
11417,5
11718,2
32596,8
44910,5
22615,6
5064,4
36625,1
33093,7
40896,1
49325,4
43905,1
16752,8
9425,9
32507,5
30818,6
29149,6
37848,3
51045,0
4462,5
48637,5
26246,4
55223,5
59394,3
22759,7
18078,8
33246,9
47642,1
16113,7
55325,5
34817,5
7619,2
7596,4
1112,9
59272,0
57004,3
30793,3
38322,6
12273,7
9436,4
45845,2
47476,0
2425,8
54698,9
36348,9
7848,5
45926,1
8879,3
47847,6
14301,8
11499,9
32239,9
53993,6
48847,5
662,0
30772,2
58683,7
49910,6
36604,3
13736,3
10824,2
